id_persona,clave_sobrevivencia,nombre,sexo,clase_viaje,id_bote,id_cuerpo,edad,cantidad_parientes,cantidad_familiares,acompañantes,rango_edad,sobrevivencia,clase,acompañada
10898,0,"Matinoff, Mr. Nicola",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10899,0,"Mineff, Mr. Ivan",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10900,0,"Minkoff, Mr. Lazar",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10901,0,"Mionoff, Mr. Stoytcho",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10902,0,"Mitkoff, Mr. Mito",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10903,0,"Naidenoff, Mr. Penko",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10904,0,"Nankoff, Mr. Minko",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10905,0,"Nenkoff, Mr. Christo",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10906,0,"Pavlovic, Mr. Stefo",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10907,0,"Petranec, Miss. Matilda",MUJER,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10908,0,"Petroff, Mr. Nedelio",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10909,0,"Petroff, Mr. Pastcho (""Pentcho"")",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10910,0,"Plotcharsky, Mr. Vasil",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10911,0,"Radeff, Mr. Alexander",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10912,0,"Rekic, Mr. Tido",HOMBRE,3,,,38.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10913,0,"Sdycoff, Mr. Todor",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10914,0,"Sivic, Mr. Husein",HOMBRE,3,,,40.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10915,0,"Slabenoff, Mr. Petco",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10916,0,"Staneff, Mr. Ivan",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10917,0,"Stoytcheff, Mr. Ilia",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10918,0,"Todoroff, Mr. Lalio",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10919,0,"Turcin, Mr. Stjepan",HOMBRE,3,,,36.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10920,0,"Vovk, Mr. Janko",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10921,1,"Abrahamsson, Mr. Abraham August Johannes",HOMBRE,3,15,,20.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10922,0,"Alhomaki, Mr. Ilmari Rudolf",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10923,1,"Andersson, Miss. Erna Alexandra",MUJER,3,D,,17.0,4,2,6,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10924,0,"Gustafsson, Mr. Anders Vilhelm",HOMBRE,3,,98.0,37.0,2,0,2,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10925,0,"Gustafsson, Mr. Johan Birger",HOMBRE,3,,,28.0,2,0,2,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10926,1,"Heikkinen, Miss. Laina",MUJER,3,,,26.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10927,0,"Heininen, Miss. Wendla Maria",MUJER,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10928,1,"Honkanen, Miss. Eliina",MUJER,3,,,27.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10929,0,"Ilmakangas, Miss. Ida Livija",MUJER,3,,,27.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10930,0,"Ilmakangas, Miss. Pieta Sofia",MUJER,3,,,25.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10931,1,"Jussila, Mr. Eiriik",HOMBRE,3,15,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10932,0,"Leinonen, Mr. Antti Gustaf",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10933,1,"Lindqvist, Mr. Eino William",HOMBRE,3,15,,20.0,1,0,1,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
10934,0,"Makinen, Mr. Kalle Edvard",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10935,0,"Nieminen, Miss. Manta Josefina",MUJER,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10936,1,"Niskanen, Mr. Juha",HOMBRE,3,9,,39.0,0,0,0,MEDIANA EDAD,VIVIÓ,TERCERA CLASE,SOLA
10937,0,"Pekoniemi, Mr. Edvard",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10938,0,"Peltomaki, Mr. Nikolai Johannes",HOMBRE,3,,,25.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10939,0,"Salonen, Mr. Johan Werner",HOMBRE,3,,,39.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10940,0,"Sivola, Mr. Antti Wilhelm",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10941,1,"Stranden, Mr. Juho",HOMBRE,3,9,,31.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10942,1,"Sundman, Mr. Johan Julian",HOMBRE,3,15,,44.0,0,0,0,MEDIANA EDAD,VIVIÓ,TERCERA CLASE,SOLA
10943,0,"Tikkanen, Mr. Juho",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10944,1,"Mcgowan, Miss. Anna ""Annie""",MUJER,3,,,15.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10945,0,"Adams, Mr. John",HOMBRE,3,,103.0,26.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10946,0,"Allen, Mr. William Henry",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10947,1,"Badman, Miss. Emily Louisa",MUJER,3,C,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10948,0,"Barton, Mr. David John",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10949,0,"Beavan, Mr. William Thomas",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10950,0,"Brocklebank, Mr. William Alfred",HOMBRE,3,,,35.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10951,0,"Cann, Mr. Ernest Charles",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10952,0,"Celotti, Mr. Francesco",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10953,0,"Christmann, Mr. Emil",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10954,1,"Cohen, Mr. Gurshon ""Gus""",HOMBRE,3,12,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10955,0,"Cook, Mr. Jacob",HOMBRE,3,,,43.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10956,0,"Corn, Mr. Harry",HOMBRE,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10957,1,"Dahl, Mr. Karl Edwart",HOMBRE,3,15,,45.0,0,0,0,ADULTOS MAYORES,VIVIÓ,TERCERA CLASE,SOLA
10958,0,"Davies, Mr. Evan",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10959,0,"Davies, Mr. Joseph",HOMBRE,3,,,17.0,2,0,2,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
10960,1,"Dorking, Mr. Edward Arthur",HOMBRE,3,B,,19.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10961,1,"Drapkin, Miss. Jennie",MUJER,3,,,23.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10962,0,"Ford, Mr. Arthur",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10963,0,"Gilinski, Mr. Eliezer",HOMBRE,3,,47.0,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10964,0,"Green, Mr. George Henry",HOMBRE,3,,,51.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10965,0,"Guest, Mr. Robert",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10966,1,"Howard, Miss. May Elizabeth",MUJER,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10967,0,"Kelly, Mr. James",HOMBRE,3,,,44.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
10968,0,"Maisner, Mr. Simon",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10969,0,"Meanwell, Miss. (Marion Ogden)",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10970,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10971,0,"Meo, Mr. Alfonzo",HOMBRE,3,,201.0,55.5,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10972,0,"Miles, Mr. Frank",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10973,0,"Moore, Mr. Leonard Charles",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10974,0,"Morley, Mr. William",HOMBRE,3,,,34.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10975,0,"Moutal, Mr. Rahamin Haim",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10976,0,"Murdlin, Mr. Joseph",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10977,0,"Nancarrow, Mr. William Henry",HOMBRE,3,,,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10978,0,"Niklasson, Mr. Samuel",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10979,0,"Peduzzi, Mr. Joseph",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10980,0,"Petersen, Mr. Marius",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10981,1,"Pickard, Mr. Berk (Berk Trembisky)",HOMBRE,3,9,,32.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
10982,0,"Reynolds, Mr. Harold J",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10983,0,"Rogers, Mr. William John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10984,1,"Roth, Miss. Sarah A",MUJER,3,C,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
10985,0,"Rouse, Mr. Richard Henry",HOMBRE,3,,,50.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
10986,0,"Rush, Mr. Alfred George John",HOMBRE,3,,,16.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10987,0,"Saundercock, Mr. William Henry",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
10988,0,"Sawyer, Mr. Frederick Charles",HOMBRE,3,,284.0,24.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10989,0,"Shorney, Mr. Charles Joseph",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10990,0,"Simmons, Mr. John",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10991,0,"Sirota, Mr. Maurice",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10992,0,"Slocovski, Mr. Selman Francis",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10993,0,"Somerton, Mr. Francis William",HOMBRE,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10994,0,"Spector, Mr. Woolf",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
10995,0,"Spinner, Mr. Henry John",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10996,0,"Stanley, Mr. Edward Roland",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10997,1,"Sunderland, Mr. Victor Francis",HOMBRE,3,B,,16.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
10998,0,"Theobald, Mr. Thomas Leonard",HOMBRE,3,,176.0,34.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
10999,0,"Thomson, Mr. Alexander Morrison",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11000,0,"Tomlin, Mr. Ernest Portage",HOMBRE,3,,50.0,30.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11001,0,"Torber, Mr. Ernst William",HOMBRE,3,,,44.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
11002,0,"Ware, Mr. Frederick",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11003,0,"Webber, Mr. James",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11004,0,"Williams, Mr. Howard Hugh ""Harry""",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11005,1,"Johannesen-Bratthammer, Mr. Bernt",HOMBRE,3,13,,,0,0,0,,VIVIÓ,TERCERA CLASE,SOLA
11006,0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11007,0,"Peters, Miss. Katie",MUJER,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11008,0,"Crease, Mr. Ernest James",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11009,0,"Allum, Mr. Owen George",HOMBRE,3,,259.0,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11010,0,"Gronnestad, Mr. Daniel Danielsen",HOMBRE,3,,,32.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11011,0,"Olsen, Mr. Karl Siegwart Andreas",HOMBRE,3,,,42.0,0,1,1,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11012,0,"Kalvik, Mr. Johannes Halvorsen",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11013,0,"Moran, Mr. James",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11014,1,"Thomas, Master. Assad Alexander",HOMBRE,3,16,,0.4167,0,1,1,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11015,1,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",MUJER,3,14,,16.0,1,1,2,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11016,0,"Johansson, Mr. Gustaf Joel",HOMBRE,3,,285.0,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11017,0,"Cacic, Miss. Manda",MUJER,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11018,0,"Cacic, Miss. Marija",MUJER,3,,,30.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11019,0,"Cacic, Mr. Jego Grga",HOMBRE,3,,,18.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11020,0,"Cacic, Mr. Luka",HOMBRE,3,,,38.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
11021,0,"Calic, Mr. Jovo",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11022,0,"Calic, Mr. Petar",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11023,0,"Culumovic, Mr. Jeso",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11024,0,"Dimic, Mr. Jovan",HOMBRE,3,,,42.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
11025,0,"Kink, Miss. Maria",MUJER,3,,,22.0,2,0,2,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11026,0,"Kink, Mr. Vincenz",HOMBRE,3,,,26.0,2,0,2,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11027,1,"Lulic, Mr. Nikola",HOMBRE,3,15,,27.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11028,0,"Oreskovic, Miss. Jelka",MUJER,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11029,0,"Oreskovic, Miss. Marija",MUJER,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11030,0,"Oreskovic, Mr. Luka",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11031,0,"Pasic, Mr. Jakob",HOMBRE,3,,,21.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11032,0,"Pokrnic, Mr. Mate",HOMBRE,3,,,17.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11033,0,"Pokrnic, Mr. Tome",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11034,0,"Smiljanic, Mr. Mile",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11035,0,"Stankovic, Mr. Ivan",HOMBRE,3,,,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11036,0,"Strilic, Mr. Ivan",HOMBRE,3,,,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11037,0,"Wirz, Mr. Albert",HOMBRE,3,,131.0,27.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11038,1,"Osman, Mrs. Mara",MUJER,3,,,31.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11039,0,"Paulner, Mr. Uscher",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11040,0,"Willer, Mr. Aaron (""Abi Weller"")",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11041,0,"Haas, Miss. Aloisia",MUJER,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11042,1,"Hellstrom, Miss. Hilda Maria",MUJER,3,C,,22.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11043,0,"Vander Cruyssen, Mr. Victor",HOMBRE,3,,,47.0,0,0,0,ADULTOS MAYORES,MURIÓ,TERCERA CLASE,SOLA
11044,0,"Waelens, Mr. Achille",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11045,0,"Osen, Mr. Olaf Elon",HOMBRE,3,,,16.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11046,0,"Odahl, Mr. Nils Martin",HOMBRE,3,,,23.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11047,0,"Olsvigen, Mr. Thor Anderson",HOMBRE,3,,89.0,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11048,1,"Svensson, Mr. Johan Cervin",HOMBRE,3,13,,14.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
11049,0,"Salander, Mr. Karl Johan",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11050,1,"Aks, Master. Philip Frank",HOMBRE,3,11,,0.8333,0,1,1,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11051,1,"Aks, Mrs. Sam (Leah Rosen)",MUJER,3,13,,18.0,0,1,1,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11052,0,"Berglund, Mr. Karl Ivar Sven",HOMBRE,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11053,0,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",MUJER,3,,,40.0,1,0,1,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11054,0,"Larsson, Mr. August Viktor",HOMBRE,3,,,29.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11055,1,"De Mulder, Mr. Theodore",HOMBRE,3,11,,30.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11056,0,"De Pelsmaeker, Mr. Alfons",HOMBRE,3,,,16.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11057,0,"Hampe, Mr. Leon",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11058,0,"Lievens, Mr. Rene Aime",HOMBRE,3,,,24.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11059,1,"Sap, Mr. Julius",HOMBRE,3,11,,25.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11060,1,"Sheerlinck, Mr. Jan Baptist",HOMBRE,3,11,,29.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11061,0,"Van Melkebeke, Mr. Philemon",HOMBRE,3,,,,0,0,0,,MURIÓ,TERCERA CLASE,SOLA
11062,0,"Vande Velde, Mr. Johannes Joseph",HOMBRE,3,,,33.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11063,0,"Vande Walle, Mr. Nestor Cyriel",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11064,0,"Vanden Steen, Mr. Leo Peter",HOMBRE,3,,,28.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11065,0,"Wenzel, Mr. Linhart",HOMBRE,3,,298.0,32.5,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11066,0,"Wittevrongel, Mr. Camille",HOMBRE,3,,,36.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
11067,0,"Laitinen, Miss. Kristina Sofia",MUJER,3,,,37.0,0,0,0,MEDIANA EDAD,MURIÓ,TERCERA CLASE,SOLA
11068,1,"Turkula, Mrs. (Hedwig)",MUJER,3,15,,63.0,0,0,0,ADULTOS MAYORES,VIVIÓ,TERCERA CLASE,SOLA
11069,0,"Jussila, Miss. Katriina",MUJER,3,,,20.0,1,0,1,JOVENES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11070,0,"Jussila, Miss. Mari Aina",MUJER,3,,,21.0,1,0,1,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11071,0,"Strandberg, Miss. Ida Sofia",MUJER,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11072,1,"Turja, Miss. Anna Sofia",MUJER,3,15,,18.0,0,0,0,JOVENES,VIVIÓ,TERCERA CLASE,SOLA
11073,0,"Gustafsson, Mr. Alfred Ossian",HOMBRE,3,,,20.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11074,0,"Dakic, Mr. Branko",HOMBRE,3,,,19.0,0,0,0,JOVENES,MURIÓ,TERCERA CLASE,SOLA
11075,0,"Strom, Miss. Telma Matilda",MUJER,3,,,2.0,0,1,1,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11076,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",MUJER,3,,,29.0,1,1,2,ADULTOS,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11077,0,"Dahlberg, Miss. Gerda Ulrika",MUJER,3,,,22.0,0,0,0,ADULTOS,MURIÓ,TERCERA CLASE,SOLA
11078,1,"Johnson, Master. Harold Theodor",HOMBRE,3,15,,4.0,1,1,2,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11079,1,"Johnson, Miss. Eleanor Ileen",MUJER,3,15,,1.0,1,1,2,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11080,1,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",MUJER,3,15,,27.0,0,2,2,ADULTOS,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11081,1,"Nicola-Yarred, Master. Elias",HOMBRE,3,C,,12.0,1,0,1,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11082,1,"Nicola-Yarred, Miss. Jamila",MUJER,3,C,,14.0,1,0,1,JOVENES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11083,0,"Klasen, Miss. Gertrud Emilia",MUJER,3,,,1.0,1,1,2,INFANTES,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11084,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",MUJER,3,,,36.0,0,2,2,MEDIANA EDAD,MURIÓ,TERCERA CLASE,ACOMPAÑADA
11085,1,"Hirvonen, Miss. Hildur E",MUJER,3,15,,2.0,0,1,1,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11086,1,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",MUJER,3,15,,22.0,1,1,2,ADULTOS,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11087,1,"Dowdell, Miss. Elizabeth",MUJER,3,13,,30.0,0,0,0,ADULTOS,VIVIÓ,TERCERA CLASE,SOLA
11088,1,"Emanuel, Miss. Virginia Ethel",MUJER,3,13,,5.0,0,0,0,INFANTES,VIVIÓ,TERCERA CLASE,SOLA
11089,1,"Moor, Master. Meier",HOMBRE,3,14,,6.0,0,1,1,INFANTES,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
11090,1,"Moor, Mrs. (Beila)",MUJER,3,14,,27.0,0,1,1,ADULTOS,VIVIÓ,TERCERA CLASE,ACOMPAÑADA
