id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
3574800860,05/10/2022,440000,11971271,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1978,47.7307,-122.219,98034,716.3,2329,1510,840,1,3,1.75,0
3575305362,13/12/2022,517000,11512677,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1976,47.617,-122.058,98074,530.4,3048,1740,0,1,3,1.75,2009
3579000800,22/10/2022,509000,11254324,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.7446,-122.249,98028,792.5,2851.4,1840,760,1,4,2.5,0
3582700130,07/04/2023,400000,10285089,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1988,47.7438,-122.247,98028,539.5,3924.3,1770,0,1,4,1.75,0
3582700130,07/04/2023,400000,10285089,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1988,47.7438,-122.247,98028,539.5,3924.3,1770,0,1,4,1.75,0
3586501075,07/01/2023,600000,11975130,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1958,47.7505,-122.375,98177,865.6,9668.3,1780,1060,1,4,2.25,0
3586501075,07/01/2023,600000,11975130,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1958,47.7505,-122.375,98177,865.6,9668.3,1780,1060,1,4,2.25,0
3586501085,06/08/2022,630000,11860211,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1977,47.7502,-122.374,98177,698,8144.3,2290,0,2,4,2.5,0
3629830250,20/12/2022,637500,14182117,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.546,-122.009,98029,707.1,1361.8,2160,160,2,4,3,0
3629910240,03/05/2022,705380,14991661,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.5493,-121.993,98029,759,1323.7,2490,0,2,3,2.5,0
3629980920,13/07/2022,645000,11744252,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2004,47.5527,-121.99,98029,710.2,1193.9,2330,0,2,4,2.75,0
3630020150,08/03/2023,425000,12190037,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2005,47.5468,-121.998,98029,451.1,422.5,1480,0,3,3,2.5,0
3630020150,08/03/2023,425000,12190037,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2005,47.5468,-121.998,98029,451.1,422.5,1480,0,3,3,2.5,0
3630030290,15/10/2022,600000,13838240,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2005,47.5498,-121.996,98029,704.1,1178.4,2310,0,2,4,2.5,0
3630050180,24/09/2022,360000,12136425,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2006,47.5475,-121.999,98029,374.9,337.4,1230,0,2,2,1.75,0
3630120050,23/06/2022,565000,12574093,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2005,47.5539,-122.001,98029,509,1221.6,1670,0,1,2,1.75,0
3630200080,05/08/2022,775000,12758109,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.5406,-121.995,98027,1033.3,1207,3390,0,2,4,3.5,0
3649100264,13/08/2022,405000,12617226,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1989,47.7397,-122.242,98028,530.4,5486.4,1230,510,1,3,2,0
3649100304,17/08/2022,400000,10052316,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1980,47.7376,-122.242,98028,530.4,3365,1740,0,2,3,2.25,0
3655000070,03/08/2022,220000,12775664,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1968,47.3309,-122.299,98003,615.7,2389.6,1010,1010,1,4,1.75,0
3670500465,24/05/2022,370000,13035990,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2001,47.7346,-122.308,98155,542.5,1234.4,1780,0,2,3,2.5,0
3670500605,06/09/2022,200000,14813107,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1955,47.735,-122.309,98155,307.8,2471.3,1010,0,1,3,1,0
3709500180,25/05/2022,445830,13560104,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.7557,-122.22,98011,570,1660.9,1870,0,2,3,2.5,0
3744000100,09/11/2022,572115,13443027,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.3559,-122.023,98038,984.5,1474.6,3230,0,2,4,3.25,0
3744000130,09/11/2022,559630,14628552,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.3562,-122.022,98038,1027.2,1503.9,3370,0,2,4,2.5,0
3758900220,24/12/2022,1135000,14780073,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.6973,-122.205,98033,1399,5370.9,3160,1430,2,4,4.25,0
3764800510,21/07/2022,335000,11477925,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1965,47.7312,-122.202,98034,426.7,2414,1400,0,1,3,1.75,0
3782100035,11/08/2022,299000,14239804,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1955,47.7763,-122.305,98155,292.6,2468.9,960,0,1,3,1,0
3782760280,30/09/2022,366000,11383224,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2009,47.7344,-121.965,98019,545.6,1239,1790,0,2,3,2.5,0
3793500160,10/03/2023,323000,11669089,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.3684,-122.031,98038,576.1,1999.5,1890,0,2,3,2.5,0
3793500160,10/03/2023,323000,11669089,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.3684,-122.031,98038,576.1,1999.5,1890,0,2,3,2.5,0
3793500920,29/07/2022,349950,11658760,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2002,47.3659,-122.029,98038,728.5,1963.2,2390,0,2,3,2.5,0
3797000295,10/03/2023,492000,12005815,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1927,47.6868,-122.349,98103,268.2,905.3,880,0,1,2,1,0
3797000295,10/03/2023,492000,12005815,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1927,47.6868,-122.349,98103,268.2,905.3,880,0,1,2,1,0
3810000860,04/05/2023,240000,11541316,0,0,3,9,1,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1955,47.4961,-122.235,98178,585.2,2430.2,1920,0,1,4,1.5,0
3810000860,04/05/2023,240000,11541316,0,0,3,9,1,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1955,47.4961,-122.235,98178,585.2,2430.2,1920,0,1,4,1.5,0
3811300110,04/04/2023,349950,12897375,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.4486,-122.194,98055,685.8,2187.2,1310,940,1,5,2.5,0
3811300110,04/04/2023,349950,12897375,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.4486,-122.194,98055,685.8,2187.2,1310,940,1,5,2.5,0
3814400125,14/10/2022,493000,10683407,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1910,47.6101,-122.295,98122,582.2,876,1060,850,1,4,2,0
3814900380,17/07/2022,356250,12822814,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.3261,-122.163,98092,627.9,1559.1,2060,0,2,3,2.5,0
3862700020,21/04/2023,433190,12862385,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.5336,-121.838,98065,502.9,849.5,1650,0,2,3,2.5,0
3862700020,21/04/2023,433190,12862385,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.5336,-121.838,98065,502.9,849.5,1650,0,2,3,2.5,0
3874000240,30/11/2022,210000,13278835,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1963,47.345,-122.283,98001,438.9,3081.8,1440,0,1,3,2,0
3876200350,12/08/2022,423000,11553449,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1967,47.7308,-122.18,98034,518.2,2743.2,1700,0,1,4,1.75,0
3876312570,09/08/2022,350500,12430000,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1975,47.734,-122.174,98072,570,2194.6,1390,480,1,3,2.25,0
3879901290,30/03/2023,874000,11572249,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2007,47.6265,-122.364,98119,411.5,286.8,1350,0,3,3,2.5,0
3879901290,30/03/2023,874000,11572249,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2007,47.6265,-122.364,98119,411.5,286.8,1350,0,3,3,2.5,0
3881900605,13/03/2023,445000,13705928,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1941,47.5864,-122.301,98144,289.6,1463,950,0,1,2,1,0
3881900605,13/03/2023,445000,13705928,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1941,47.5864,-122.301,98144,289.6,1463,950,0,1,2,1,0
3885803245,03/03/2023,1650000,12657393,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2000,47.6914,-122.214,98033,1008.9,2560.3,3310,0,2,5,4,0
3885803245,03/03/2023,1650000,12657393,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2000,47.6914,-122.214,98033,1008.9,2560.3,3310,0,2,5,4,0
3905100310,23/06/2022,544000,12691374,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1994,47.5692,-122.006,98029,618.7,1211.3,2030,0,2,4,2.5,0
3905100380,19/04/2023,535000,13250828,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1995,47.5699,-122.006,98029,566.9,1147.9,1860,0,2,4,2.25,0
3905100380,19/04/2023,535000,13250828,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1995,47.5699,-122.006,98029,566.9,1147.9,1860,0,2,4,2.25,0
3905100740,06/06/2022,540000,10593281,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1994,47.5695,-122.006,98029,542.5,1270.7,1780,0,2,4,2.5,0
3942900115,19/04/2023,445000,13989341,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1968,47.547,-122.302,98108,414.5,1523.4,1360,0,1,3,1.75,2014
3942900115,19/04/2023,445000,13989341,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1968,47.547,-122.302,98108,414.5,1523.4,1360,0,1,3,1.75,2014
3969300030,21/07/2022,165000,10438426,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1943,47.4897,-122.24,98178,304.8,2174.4,1000,0,1,4,1,0
3971700670,12/03/2023,420000,11085312,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.7723,-122.317,98155,640.1,4387.6,1140,960,1,5,2.5,0
3971700670,12/03/2023,420000,11085312,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1983,47.7723,-122.317,98155,640.1,4387.6,1140,960,1,5,2.5,0
4006000423,06/01/2023,230000,10181924,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1928,47.5274,-122.281,98118,570,4481.5,1090,780,2,4,1,0
4006000423,06/01/2023,230000,10181924,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1928,47.5274,-122.281,98118,570,4481.5,1090,780,2,4,1,0
4014400237,21/05/2022,132500,13857676,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1967,47.32,-122.278,98001,329.2,3200.4,1080,0,1,3,1,0
4024100496,14/07/2022,360000,14998877,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1978,47.7516,-122.299,98155,463.3,3743.6,1220,300,1,3,1.75,0
4039500390,15/10/2022,465000,12376499,0,0,3,9,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1961,47.6078,-122.128,98008,585.2,2225,1240,680,1,3,2.25,0
4045500625,20/08/2022,935000,13854587,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1998,47.693,-121.868,98014,1130.8,11737.5,3710,0,2,3,3.25,0
4047200580,28/02/2023,265000,14003499,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1990,47.7698,-121.896,98019,438.9,6730.3,1440,0,2,2,1.5,0
4047200580,28/02/2023,265000,14003499,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1990,47.7698,-121.896,98019,438.9,6730.3,1440,0,2,2,1.5,0
4058802105,02/09/2022,150000,13365538,0,0,3,9,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1952,47.5056,-122.244,98178,442,2065.3,1450,0,1,3,1,0
4073800140,09/08/2022,429000,10068161,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1995,47.7031,-122.279,98125,673.6,1097.3,1820,390,2,3,3.25,0
4077800518,09/06/2022,371000,10592728,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1951,47.71,-122.286,98125,271.3,2194.6,890,0,1,3,1,0
4122500095,11/04/2023,1050000,10831294,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1959,47.6409,-122.207,98004,768.1,5676.9,1660,860,1,5,2.75,0
4122500095,11/04/2023,1050000,10831294,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1959,47.6409,-122.207,98004,768.1,5676.9,1660,860,1,5,2.75,0
4122900020,24/06/2022,1388000,14537871,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1972,47.6408,-122.212,98004,1231.4,6096.3,2020,2020,1,4,3,2001
4123800270,08/07/2022,250000,10502540,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1986,47.3784,-122.046,98038,438.9,1663.3,1440,0,2,3,2,0
4123820450,05/05/2022,375000,11068030,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1990,47.3738,-122.042,98038,557.8,3975.2,1830,0,2,3,2.5,0
4137010590,12/05/2022,420000,10030825,0,0,3,9,1,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.2667,-122.216,98092,926.6,7352.7,3040,0,2,4,2.5,0
4139900120,03/06/2022,1415000,10135300,0,0,3,9,1,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1989,47.5456,-122.126,98006,1423.4,13396,4670,0,2,4,5.25,0
4140930110,08/12/2022,828200,11967001,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2001,47.5661,-122.123,98006,1036.3,2158.3,3400,0,2,4,2.75,0
4147200140,19/08/2022,895000,12060854,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1977,47.5468,-122.231,98040,1066.8,4097.7,2360,1140,2,4,3,0
4154302560,19/11/2022,550000,11258302,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1949,47.5604,-122.274,98118,743.7,2194.6,2440,0,1,3,1.5,0
4167960330,07/01/2023,270000,13314535,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1992,47.3169,-122.352,98023,554.7,2362.2,1820,0,1,3,2,0
4167960330,07/01/2023,270000,13314535,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1992,47.3169,-122.352,98023,554.7,2362.2,1820,0,1,3,2,0
4174600264,30/07/2022,402000,14204799,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1953,47.5569,-122.298,98108,740.7,1670.6,1430,1000,1,4,1.75,0
4178600040,05/04/2023,660000,12806814,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1991,47.7446,-122.193,98011,728.5,4775.9,2390,0,2,3,2.5,0
4178600040,05/04/2023,660000,12806814,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1991,47.7446,-122.193,98011,728.5,4775.9,2390,0,2,3,2.5,0
4178700100,13/07/2022,1160000,14296398,0,0,3,9,1,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1989,47.6008,-122.044,98075,1292.4,13409.7,4240,0,2,4,2.5,0
4213910030,30/03/2023,550000,14731602,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.7667,-122.33,98155,509,1559.4,1670,0,2,4,2.5,0
4213910030,30/03/2023,550000,14731602,0,0,3,9,1,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1999,47.7667,-122.33,98155,509,1559.4,1670,0,2,4,2.5,0
4217400120,23/11/2022,978000,10122040,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1958,47.6019,-122.123,98008,399.3,2133.6,1310,0,1,3,1,0
4219610320,17/01/2023,552500,10613218,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.4829,-122.156,98059,993.6,2103.7,3260,0,2,4,2.5,0
4219610320,17/01/2023,552500,10613218,0,0,3,9,1,2023,2023-01,01-JANUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2008,47.4829,-122.156,98059,993.6,2103.7,3260,0,2,4,2.5,0
4221900030,29/04/2023,682000,10840887,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1943,47.6666,-122.279,98105,271.3,1524,890,0,1,2,1,0
4221900030,29/04/2023,682000,10840887,0,0,3,9,1,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,1943,47.6666,-122.279,98105,271.3,1524,890,0,1,2,1,0
4235400097,30/11/2022,443750,13335457,0,0,3,9,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.6601,-122.4,98199,445,295,1140,320,2,3,2.25,0
4242900285,03/08/2022,630000,13894820,0,0,3,9,1,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2014,47.6747,-122.393,98107,582.2,457.8,1910,0,3,4,2.5,0
4307300930,31/12/2022,325000,14485035,0,0,3,9,1,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2002,47.4831,-122.183,98056,570,1060.7,1870,0,2,3,2.5,0
4310702775,01/02/2023,280000,14627263,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.6972,-122.341,98103,243.8,364.5,800,0,2,2,1.5,0
4310702775,01/02/2023,280000,14627263,0,0,3,9,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,ESTADOS UNIDOS,FRANK PAINTER - NEOHOMES,2003,47.6972,-122.341,98103,243.8,364.5,800,0,2,2,1.5,0
